DATE,SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
19082022,KRIDHANINF,EQ, 19-Aug-2022,3.9,3.9,4.1,3.9, 3.90,3.95,3.98,45351,1.8,134,27243.0,60.07,1
19082022,KRISHANA,EQ, 19-Aug-2022,320.85,324.9,326.35,317.1, 320.00,320.0,322.01,14637,47.13,747,8731.0,59.65,28
19082022,KRITI,EQ, 19-Aug-2022,77.3,79.0,84.0,72.65, 74.50,74.55,77.16,81327,62.75,2472,38262.0,47.05,29
19082022,KRITIKA,EQ, 19-Aug-2022,100.55,96.65,105.55,96.65, 105.55,105.55,101.98,26228,26.75,379,14201.0,54.14,14
19082022,KRSNAA,EQ, 19-Aug-2022,461.75,464.0,471.05,461.5, 462.00,462.75,464.89,56932,264.67,3147,34256.0,60.17,159
19082022,KSB,EQ, 19-Aug-2022,1779.75,1790.0,1790.0,1755.0, 1783.95,1777.85,1771.51,16707,295.97,3488,6633.0,39.7,117
19082022,KSCL,EQ, 19-Aug-2022,467.35,467.95,471.9,460.0, 463.00,461.45,465.02,245393,1141.13,9881,146733.0,59.8,682
19082022,KSHITIJPOL,EQ, 19-Aug-2022,62.3,65.4,65.4,59.2, 65.00,64.85,64.69,229809,148.66,715,167008.0,72.67,108
19082022,KSL,EQ, 19-Aug-2022,297.45,298.95,301.3,293.8, 297.90,297.15,297.59,23895,71.11,2504,9789.0,40.97,29
19082022,KTKBANK,EQ, 19-Aug-2022,76.6,76.75,76.75,73.45, 73.50,73.6,74.72,1765329,1319.0,8143,1064121.0,60.28,795
19082022,KUANTUM,EQ, 19-Aug-2022,83.55,84.0,85.5,81.4, 84.00,84.0,83.46,42951,35.85,595,21413.0,49.85,17
19082022,L&TFH,EQ, 19-Aug-2022,77.5,77.2,77.6,75.1, 75.30,75.65,76.31,5128358,3913.4,16386,1296281.0,25.28,989
19082022,LAGNAM,EQ, 19-Aug-2022,78.75,79.95,79.95,77.75, 79.30,79.25,78.78,29301,23.08,380,20754.0,70.83,16
19082022,LALPATHLAB,EQ, 19-Aug-2022,2525.1,2519.0,2524.7,2440.2, 2446.00,2451.0,2470.45,157413,3888.81,15113,55653.0,35.35,1374
19082022,LAMBODHARA,EQ, 19-Aug-2022,93.3,93.9,94.7,91.25, 93.00,92.45,92.89,17271,16.04,354,12878.0,74.56,11
19082022,LANCER,EQ, 19-Aug-2022,246.2,247.7,259.3,245.1, 249.00,249.3,250.82,179864,451.14,17192,39174.0,21.78,98
19082022,LAOPALA,EQ, 19-Aug-2022,331.25,333.4,337.95,322.3, 322.80,325.15,329.58,328769,1083.55,11389,104258.0,31.71,343
19082022,LATENTVIEW,EQ, 19-Aug-2022,388.75,390.0,403.6,382.25, 388.45,389.5,395.3,1327123,5246.18,30749,338146.0,25.48,1336
19082022,LAURUSLABS,EQ, 19-Aug-2022,590.55,590.0,593.3,578.5, 581.50,581.9,584.57,1563294,9138.58,22758,782786.0,50.07,4575
19082022,LAXMICOT,EQ, 19-Aug-2022,23.25,23.95,24.4,23.0, 23.50,23.55,23.76,27954,6.64,141,19900.0,71.19,4
19082022,LAXMIMACH,EQ, 19-Aug-2022,11588.15,11588.15,11690.0,11188.65, 11201.00,11272.7,11388.74,6071,691.41,1950,3258.0,53.66,371
19082022,LCCINFOTEC,EQ, 19-Aug-2022,3.05,3.15,3.15,2.95, 3.05,3.05,3.04,132162,4.01,192,82384.0,62.34,2
19082022,LEMONTREE,EQ, 19-Aug-2022,73.8,74.35,74.9,70.25, 70.75,70.65,71.62,5312364,3804.57,26383,2600217.0,48.95,1862
19082022,LFIC,EQ, 19-Aug-2022,108.5,108.85,110.0,107.0, 107.55,107.55,107.94,1722,1.86,58,1365.0,79.27,1
19082022,LGBBROSLTD,EQ, 19-Aug-2022,693.7,699.35,707.75,675.0, 677.00,679.45,690.02,135296,933.57,6233,69505.0,51.37,479
19082022,LGBFORGE,EQ, 19-Aug-2022,10.1,10.25,10.3,9.9, 10.10,10.1,10.07,186262,18.76,516,131030.0,70.35,13
19082022,LIBAS,EQ, 19-Aug-2022,25.95,26.45,26.45,25.65, 26.20,26.0,25.95,85380,22.16,466,41419.0,48.51,10
19082022,LIBERTSHOE,EQ, 19-Aug-2022,167.7,168.7,175.0,166.6, 167.00,167.75,171.13,287641,492.24,5685,114674.0,39.87,196
19082022,LICHSGFIN,EQ, 19-Aug-2022,397.35,398.1,404.0,390.65, 390.65,391.85,397.45,2305157,9161.9,37160,630142.0,27.34,2504
19082022,LICI,EQ, 19-Aug-2022,696.25,697.9,698.95,683.1, 684.50,685.95,690.15,1403378,9685.37,45662,834775.0,59.48,5761
19082022,LICNETFGSC,EQ, 19-Aug-2022,22.2,22.55,22.99,21.87, 22.38,22.37,22.39,10096,2.26,212,8617.0,85.35,1
19082022,LICNETFN50,EQ, 19-Aug-2022,192.58,192.5,193.0,189.75, 192.26,192.07,192.64,5894,11.35,99,5671.0,96.22,10
19082022,LICNETFSEN,EQ, 19-Aug-2022,650.05,653.0,653.0,647.0, 647.10,647.11,648.58,757,4.91,34,713.0,94.19,4
19082022,LICNFNHGP,EQ, 19-Aug-2022,193.36,190.94,194.25,190.94, 192.67,192.34,192.79,948,1.83,45,815.0,85.97,1
19082022,LIKHITHA,EQ, 19-Aug-2022,289.65,290.9,293.9,270.0, 271.05,274.6,279.54,411514,1150.34,3571,179074.0,43.52,500
19082022,LINC,EQ, 19-Aug-2022,278.05,283.0,283.0,275.8, 278.80,277.6,277.85,6687,18.58,271,5200.0,77.76,14
19082022,LINCOLN,EQ, 19-Aug-2022,293.35,293.35,294.7,285.35, 292.50,292.55,289.61,28224,81.74,1475,15819.0,56.05,45
19082022,LINDEINDIA,EQ, 19-Aug-2022,3267.0,3288.0,3320.0,3250.0, 3260.00,3267.3,3290.04,60172,1979.68,11454,27849.0,46.28,916
19082022,LIQUIDBEES,EQ, 19-Aug-2022,1000.0,1000.01,1000.25,999.99, 1000.01,1000.01,1000.01,2835992,28360.07,7743,2464039.0,86.88,24640
19082022,LIQUIDETF,EQ, 19-Aug-2022,1000.0,1000.0,1000.01,999.99, 999.99,1000.0,1000.0,37094,370.94,163,21773.0,58.7,217
19082022,LODHA,EQ, 19-Aug-2022,1117.55,1123.0,1125.5,1080.0, 1097.50,1096.2,1093.45,148990,1629.13,10715,72725.0,48.81,795
19082022,LOKESHMACH,EQ, 19-Aug-2022,87.55,87.55,89.65,85.6, 87.00,87.15,87.96,129210,113.66,1747,55023.0,42.58,48
19082022,LOTUSEYE,EQ, 19-Aug-2022,69.1,68.8,70.65,66.0, 67.00,67.4,68.3,21929,14.98,483,15394.0,70.2,10
19082022,LOVABLE,EQ, 19-Aug-2022,155.0,154.5,162.2,154.5, 159.80,159.25,158.66,94233,149.51,3652,48948.0,51.94,77
19082022,LOYALTEX,EQ, 19-Aug-2022,992.25,986.95,1002.65,985.95, 999.00,999.0,996.48,780,7.77,108,665.0,85.26,6
19082022,LPDC,EQ, 19-Aug-2022,7.15,7.25,7.25,7.0, 7.15,7.1,7.11,56988,4.05,228,38816.0,68.11,2
19082022,LSIL,EQ, 19-Aug-2022,14.85,15.0,15.05,14.25, 14.35,14.35,14.57,2951361,429.92,6806,1881210.0,63.74,274
19082022,LT,EQ, 19-Aug-2022,1894.55,1894.1,1942.0,1892.75, 1934.30,1936.05,1922.04,4134598,79468.44,120071,2464378.0,59.6,47366
19082022,LTGILTBEES,EQ, 19-Aug-2022,22.5,22.59,22.59,22.48, 22.50,22.5,22.53,35083,7.91,114,28067.0,80.0,6
19082022,LTI,EQ, 19-Aug-2022,4924.15,4928.0,5019.95,4870.0, 4874.00,4892.7,4960.39,464374,23034.74,39927,119049.0,25.64,5905
19082022,LTTS,EQ, 19-Aug-2022,3885.4,3890.0,3942.0,3769.35, 3784.05,3793.25,3867.5,317936,12296.19,27829,93797.0,29.5,3627
19082022,LUMAXIND,EQ, 19-Aug-2022,1415.8,1415.8,1439.95,1409.95, 1439.95,1431.45,1423.25,7267,103.43,1496,5172.0,71.17,73
19082022,LUMAXTECH,EQ, 19-Aug-2022,236.7,241.0,242.55,235.05, 237.25,237.15,238.37,121657,290.0,3863,50938.0,41.87,121
19082022,LUPIN,EQ, 19-Aug-2022,688.8,685.0,696.45,685.0, 688.00,688.95,689.02,1078615,7431.93,26633,382553.0,35.47,2635
19082022,LUXIND,EQ, 19-Aug-2022,1799.55,1806.4,1818.05,1785.0, 1786.00,1787.95,1797.55,61590,1107.11,6834,31869.0,51.74,572
19082022,LXCHEM,EQ, 19-Aug-2022,345.15,348.5,354.75,337.15, 339.75,341.0,346.68,2900507,10055.46,45357,914619.0,31.53,3170
19082022,LYKALABS,EQ, 19-Aug-2022,117.85,119.95,119.95,115.8, 116.45,116.25,117.13,59684,69.91,1626,37911.0,63.52,44
19082022,M&M,EQ, 19-Aug-2022,1261.15,1270.0,1272.65,1235.5, 1239.35,1239.4,1248.59,2513148,31378.87,80762,1184741.0,47.14,14792
19082022,M&MFIN,EQ, 19-Aug-2022,202.25,202.0,203.0,193.05, 193.95,194.4,196.79,3487560,6863.07,37614,1414109.0,40.55,2782
19082022,MAANALU,EQ, 19-Aug-2022,147.05,147.7,148.4,140.15, 141.15,141.5,143.1,75935,108.66,1623,40755.0,53.67,58
19082022,MACPOWER,EQ, 19-Aug-2022,225.7,227.95,228.0,223.55, 223.55,223.95,225.75,5625,12.7,175,3778.0,67.16,8
19082022,MADHAV,EQ, 19-Aug-2022,51.9,50.5,52.5,50.15, 50.25,51.0,51.18,13214,6.76,177,9723.0,73.58,4
19082022,MADHUCON,EQ, 19-Aug-2022,6.95,7.2,7.25,6.75, 6.95,7.05,7.05,326535,23.02,792,172924.0,52.96,12
19082022,MADRASFERT,EQ, 19-Aug-2022,49.3,49.7,50.3,47.95, 48.25,48.15,48.93,355331,173.85,2721,145708.0,41.01,71
19082022,MAESGETF,EQ, 19-Aug-2022,30.12,30.19,30.19,29.79, 29.79,29.85,29.99,6302,1.89,120,2890.0,45.86,0
19082022,MAFANG,EQ, 19-Aug-2022,44.76,44.73,45.15,44.56, 44.66,44.69,44.8,455519,204.07,1592,304573.0,66.86,136
19082022,MAFSETF,EQ, 19-Aug-2022,18.5,18.62,18.62,18.17, 18.24,18.26,18.31,110836,20.3,426,64406.0,58.11,11
19082022,MAGADSUGAR,EQ, 19-Aug-2022,304.3,304.0,306.95,298.4, 298.40,299.6,301.77,9925,29.95,749,6243.0,62.9,18
19082022,MAGNUM,EQ, 19-Aug-2022,12.95,13.15,13.2,12.65, 12.80,12.75,12.96,87431,11.33,302,31176.0,35.66,4
19082022,MAHABANK,EQ, 19-Aug-2022,17.85,17.9,18.0,17.4, 17.45,17.45,17.62,1798890,316.9,3328,834255.0,46.38,146
19082022,MAHAPEXLTD,EQ, 19-Aug-2022,74.85,73.95,75.75,73.95, 75.00,74.8,74.84,6204,4.64,150,3746.0,60.38,2
19082022,MAHASTEEL,EQ, 19-Aug-2022,67.85,69.15,69.15,66.2, 66.55,66.75,67.42,8463,5.71,186,6590.0,77.87,4
19082022,MAHEPC,EQ, 19-Aug-2022,112.85,113.35,114.1,110.25, 113.00,111.6,112.2,42195,47.34,981,24792.0,58.76,27
19082022,MAHESHWARI,EQ, 19-Aug-2022,79.05,79.85,80.4,77.0, 78.00,78.1,78.89,49690,39.2,513,27657.0,55.66,21
19082022,MAHINDCIE,EQ, 19-Aug-2022,282.75,283.95,284.6,271.1, 272.60,272.35,276.35,510251,1410.06,10472,234088.0,45.88,646
19082022,MAHKTECH,EQ, 19-Aug-2022,14.35,14.65,14.65,14.21, 14.35,14.34,14.38,63236,9.09,244,45845.0,72.5,6
19082022,MAHLIFE,EQ, 19-Aug-2022,471.85,473.6,524.0,470.1, 472.20,476.65,495.31,1697132,8406.13,56389,651575.0,38.39,3227
19082022,MAHLOG,EQ, 19-Aug-2022,504.4,508.0,509.85,495.0, 496.70,496.65,501.01,151687,759.97,10304,71334.0,47.03,357
19082022,MAHSCOOTER,EQ, 19-Aug-2022,4108.45,4124.05,4270.0,4103.1, 4260.00,4246.95,4214.35,23048,971.32,3928,16174.0,70.18,681
19082022,MAHSEAMLES,EQ, 19-Aug-2022,796.5,799.0,814.0,796.0, 798.50,799.85,802.12,290384,2329.21,9739,168103.0,57.89,1348
19082022,MAITHANALL,EQ, 19-Aug-2022,1030.2,1038.0,1046.1,1002.6, 1011.00,1009.15,1016.72,54475,553.86,4461,25520.0,46.85,259
19082022,MALLCOM,EQ, 19-Aug-2022,684.7,680.05,696.95,671.1, 680.00,678.0,681.17,821,5.59,120,654.0,79.66,4
19082022,MALUPAPER,EQ, 19-Aug-2022,36.8,37.5,39.0,37.05, 37.15,37.2,38.0,136669,51.93,1218,74554.0,54.55,28
19082022,MAM150ETF,EQ, 19-Aug-2022,11.87,11.93,11.94,11.71, 11.72,11.73,11.78,131058,15.43,297,64521.0,49.23,7
19082022,MAMFGETF,EQ, 19-Aug-2022,84.95,85.14,85.15,83.51, 83.73,83.99,84.4,4464,3.77,109,4313.0,96.62,3
19082022,MAN50ETF,EQ, 19-Aug-2022,187.51,187.76,187.8,184.4, 185.18,185.25,186.73,9465,17.67,214,8051.0,85.06,15
19082022,MANAKALUCO,EQ, 19-Aug-2022,22.4,22.4,22.85,21.8, 22.10,22.05,22.35,60489,13.52,544,46366.0,76.65,10
19082022,MANAKCOAT,EQ, 19-Aug-2022,19.1,18.85,19.9,18.8, 19.75,19.45,19.31,50477,9.75,312,34141.0,67.64,6
19082022,MANAKSIA,EQ, 19-Aug-2022,76.15,76.65,77.0,75.2, 76.55,76.3,76.17,59051,44.98,1142,36264.0,61.41,27
19082022,MANAKSTEEL,EQ, 19-Aug-2022,39.35,39.65,40.5,39.4, 40.15,40.1,39.97,60768,24.29,802,33455.0,55.05,13
19082022,MANALIPETC,EQ, 19-Aug-2022,93.2,93.2,93.8,91.6, 92.75,92.65,92.59,678380,628.11,8978,338334.0,49.87,313
19082022,MANAPPURAM,EQ, 19-Aug-2022,106.15,106.3,106.65,103.0, 103.45,103.6,104.47,6668878,6966.88,29716,2021813.0,30.32,2112
19082022,MANGALAM,EQ, 19-Aug-2022,142.25,143.95,145.0,138.6, 140.50,140.25,141.97,28984,41.15,695,18454.0,63.67,26
19082022,MANGCHEFER,EQ, 19-Aug-2022,121.25,122.4,124.75,120.4, 123.20,123.5,122.98,2988558,3675.19,10612,1382870.0,46.27,1700
19082022,MANGLMCEM,EQ, 19-Aug-2022,344.75,341.6,347.85,332.5, 339.95,336.8,340.37,28639,97.48,1343,13156.0,45.94,44
19082022,MANINDS,EQ, 19-Aug-2022,88.45,89.6,90.9,88.25, 90.00,89.45,89.6,158500,142.01,3244,88403.0,55.77,79
19082022,MANINFRA,EQ, 19-Aug-2022,93.3,93.9,94.15,90.2, 90.80,90.7,91.6,398905,365.38,5015,211326.0,52.98,193
19082022,MANORAMA,EQ, 19-Aug-2022,1203.95,1231.75,1249.95,1111.8, 1126.00,1157.25,1175.11,4461,52.42,431,2383.0,53.42,28
19082022,MANORG,EQ, 19-Aug-2022,562.8,573.8,574.0,563.0, 565.00,569.1,568.32,9495,53.96,1278,5449.0,57.39,30
19082022,MANUGRAPH,EQ, 19-Aug-2022,17.0,17.0,17.5,16.15, 16.35,16.35,16.46,25221,4.15,145,12492.0,49.53,2
19082022,MANXT50,EQ, 19-Aug-2022,439.24,441.0,443.36,433.81, 435.16,434.4,438.78,922,4.05,96,606.0,65.73,2
19082022,MANYAVAR,EQ, 19-Aug-2022,1200.4,1219.0,1219.0,1180.0, 1187.00,1183.8,1196.04,109901,1314.46,9194,43440.0,39.53,519
19082022,MAPMYINDIA,EQ, 19-Aug-2022,1305.85,1312.6,1327.05,1297.95, 1301.00,1300.3,1308.21,77818,1018.02,7444,32744.0,42.08,428
19082022,MARALOVER,EQ, 19-Aug-2022,65.2,65.95,66.4,64.65, 65.85,65.25,65.51,21961,14.39,306,10085.0,45.92,6
19082022,MARATHON,EQ, 19-Aug-2022,221.6,223.4,223.8,217.0, 218.00,219.75,220.07,41400,91.11,2178,22190.0,53.6,48
19082022,MARICO,EQ, 19-Aug-2022,513.3,515.0,519.9,510.45, 514.05,515.95,515.62,1209484,6236.39,25361,397745.0,32.89,2050
19082022,MARINE,EQ, 19-Aug-2022,28.3,28.2,28.85,27.55, 27.80,27.9,28.21,201278,56.77,1132,129865.0,64.52,36
19082022,MARKSANS,EQ, 19-Aug-2022,51.8,52.0,52.0,50.7, 50.85,50.95,51.18,859752,440.02,3560,500929.0,58.26,256
19082022,MARSHALL,EQ, 19-Aug-2022,33.85,34.2,34.95,33.1, 34.20,33.95,34.19,28964,9.9,446,7858.0,27.13,2
19082022,MARUTI,EQ, 19-Aug-2022,8947.7,8955.45,8968.0,8715.0, 8754.00,8778.95,8814.36,572597,50470.76,60462,249038.0,43.49,21951
19082022,MASFIN,EQ, 19-Aug-2022,663.5,666.0,666.0,651.1, 654.15,655.55,655.58,27080,177.53,2469,15434.0,56.99,101
19082022,MASPTOP50,EQ, 19-Aug-2022,28.74,28.94,29.1,28.4, 28.65,28.61,28.95,86132,24.93,623,58547.0,67.97,16
19082022,MASTEK,EQ, 19-Aug-2022,2010.4,2018.0,2060.0,2010.1, 2035.00,2035.85,2040.17,201858,4118.24,16322,48901.0,24.23,997
19082022,MATRIMONY,EQ, 19-Aug-2022,774.0,772.1,776.45,750.65, 752.00,753.75,763.5,8103,61.87,1244,4829.0,59.6,36
19082022,MAWANASUG,EQ, 19-Aug-2022,85.6,86.0,86.45,84.05, 85.25,84.95,85.11,158306,134.73,3205,76555.0,48.36,65
19082022,MAXHEALTH,EQ, 19-Aug-2022,385.6,385.6,386.7,368.3, 381.10,378.95,377.6,9386965,35444.83,143174,6798812.0,72.43,25672
19082022,MAXIND,EQ, 19-Aug-2022,79.95,80.4,80.4,76.55, 78.00,78.0,78.0,178623,139.32,689,163609.0,91.59,127
19082022,MAXVIL,EQ, 19-Aug-2022,117.1,117.1,118.4,114.15, 116.50,115.75,116.07,111903,129.88,2487,64707.0,57.82,75
19082022,MAYURUNIQ,EQ, 19-Aug-2022,479.1,482.8,491.05,471.25, 480.00,476.1,481.98,71450,344.38,4367,41713.0,58.38,201
19082022,MAZDA,EQ, 19-Aug-2022,594.6,590.0,603.45,579.65, 585.10,588.0,585.29,2820,16.51,431,1831.0,64.93,10
19082022,MAZDOCK,EQ, 19-Aug-2022,323.3,323.0,323.2,304.0, 306.00,306.25,311.61,744873,2321.11,17301,328991.0,44.17,1025
19082022,MBLINFRA,EQ, 19-Aug-2022,18.5,18.9,19.2,18.3, 18.30,18.45,18.58,120754,22.44,487,70841.0,58.67,13
19082022,MCDOWELL-N,EQ, 19-Aug-2022,808.35,813.0,813.7,787.3, 789.75,792.0,796.89,1450973,11562.7,48830,613933.0,42.31,4892
19082022,MCL,EQ, 19-Aug-2022,30.15,30.15,30.15,29.25, 29.80,29.5,29.62,20353,6.03,184,13658.0,67.11,4
19082022,MCLEODRUSS,EQ, 19-Aug-2022,23.15,23.4,24.0,22.9, 23.50,23.45,23.36,655778,153.2,2140,410602.0,62.61,95
19082022,MCX,EQ, 19-Aug-2022,1346.1,1350.0,1370.0,1311.2, 1312.95,1320.1,1343.92,883951,11879.63,38363,257272.0,29.1,3457
19082022,MEDICAMEQ,EQ, 19-Aug-2022,738.9,739.9,880.0,739.7, 841.20,856.6,845.57,167688,1417.92,13025,78260.0,46.67,661
19082022,MEDICO,EQ, 19-Aug-2022,92.6,91.05,98.8,91.05, 97.00,95.3,94.43,2626,2.48,169,821.0,31.26,0
19082022,MEDPLUS,EQ, 19-Aug-2022,742.95,742.95,748.75,715.6, 719.25,718.45,728.67,46781,340.88,5467,26363.0,56.35,192
19082022,MEGASTAR,EQ, 19-Aug-2022,172.25,175.0,179.05,168.35, 171.00,171.45,175.1,9842,17.23,308,6682.0,67.89,11
19082022,MENONBE,EQ, 19-Aug-2022,91.5,92.0,92.3,88.1, 88.95,88.65,89.41,70432,62.97,1454,37336.0,53.01,33
19082022,MEP,EQ, 19-Aug-2022,17.1,17.4,17.5,16.9, 17.40,17.4,17.22,197073,33.93,656,133432.0,67.71,22
19082022,METROBRAND,EQ, 19-Aug-2022,823.95,824.0,844.5,806.15, 809.10,808.8,821.99,154184,1267.38,7631,61628.0,39.97,506
19082022,METROPOLIS,EQ, 19-Aug-2022,1452.45,1438.8,1450.8,1404.3, 1410.50,1415.4,1430.02,272998,3903.93,14678,75644.0,27.71,1081
19082022,MFL,EQ, 19-Aug-2022,1489.55,1494.95,1508.95,1445.0, 1457.00,1452.1,1472.05,77777,1144.92,8271,35708.0,45.91,525
19082022,MFSL,EQ, 19-Aug-2022,834.55,835.5,840.25,808.35, 810.00,814.75,817.37,333585,2726.62,8989,235885.0,70.71,1928
19082022,MGEL,EQ, 19-Aug-2022,47.05,48.6,51.0,45.05, 47.50,47.95,48.27,808477,390.24,3137,322819.0,39.93,155
19082022,MGL,EQ, 19-Aug-2022,891.75,891.75,902.0,863.95, 864.00,867.65,880.0,738043,6494.76,27811,282133.0,38.23,2482
19082022,MHLXMIRU,EQ, 19-Aug-2022,149.25,153.95,153.95,139.1, 140.50,141.4,144.12,7699,11.1,463,3277.0,42.56,4
19082022,MHRIL,EQ, 19-Aug-2022,265.6,265.6,267.5,256.6, 258.00,259.55,261.19,303269,792.11,8125,123806.0,40.82,323
19082022,MID150BEES,EQ, 19-Aug-2022,120.84,122.87,122.87,119.01, 119.26,119.31,119.81,98400,117.9,2066,52698.0,53.55,63
19082022,MIDHANI,EQ, 19-Aug-2022,183.4,183.1,192.15,182.25, 188.20,189.8,188.1,667919,1256.33,14054,236913.0,35.47,445
19082022,MINDACORP,EQ, 19-Aug-2022,223.95,225.0,228.4,221.5, 223.85,224.25,224.95,389691,876.6,8504,140520.0,36.06,316
19082022,MINDTECK,EQ, 19-Aug-2022,143.75,145.0,149.7,142.6, 144.80,144.35,145.03,73406,106.46,1632,39203.0,53.41,56
19082022,MINDTREE,EQ, 19-Aug-2022,3533.35,3530.0,3619.5,3502.0, 3502.80,3520.7,3575.6,923320,33014.23,61016,223433.0,24.2,7989
19082022,MIRCELECTR,EQ, 19-Aug-2022,16.15,16.35,16.45,15.25, 15.80,15.75,15.85,317703,50.35,991,194750.0,61.3,30
19082022,MIRZAINT,EQ, 19-Aug-2022,332.6,332.0,332.0,316.0, 319.75,320.8,322.85,655541,2116.45,15966,279322.0,42.61,901
19082022,MITCON,EQ, 19-Aug-2022,66.95,69.75,69.75,62.1, 62.50,63.15,64.91,70043,45.47,677,43062.0,61.48,27
19082022,MITTAL,EQ, 19-Aug-2022,12.6,12.45,12.9,12.35, 12.60,12.55,12.52,33416,4.18,191,25267.0,75.61,3
19082022,MMFL,EQ, 19-Aug-2022,956.75,973.5,974.9,914.95, 923.00,923.85,943.6,45540,429.72,5511,18252.0,40.08,172
19082022,MMP,EQ, 19-Aug-2022,169.55,171.5,171.5,163.0, 165.50,166.65,167.35,24477,40.96,712,13189.0,53.88,22
19082022,MMTC,EQ, 19-Aug-2022,41.8,41.95,42.0,40.5, 40.95,41.15,41.23,1214859,500.88,5275,463646.0,38.16,191
19082022,MODISONLTD,EQ, 19-Aug-2022,67.6,68.95,68.95,66.4, 67.50,67.0,67.3,22113,14.88,305,14751.0,66.71,9
19082022,MOGSEC,EQ, 19-Aug-2022,49.5,51.3,51.3,49.42, 49.46,49.46,49.42,39905,19.72,35,37143.0,93.08,18
19082022,MOHEALTH,EQ, 19-Aug-2022,23.35,23.2,23.9,22.8, 23.00,23.01,23.1,1378,0.32,25,1247.0,90.49,0
19082022,MOHITIND,EQ, 19-Aug-2022,17.25,16.9,17.65,16.7, 16.90,16.95,17.03,32198,5.48,263,23890.0,74.2,4
19082022,MOIL,EQ, 19-Aug-2022,163.85,163.3,166.0,162.4, 163.10,163.0,164.09,137694,225.94,5804,55884.0,40.59,91
19082022,MOKSH,EQ, 19-Aug-2022,15.25,15.3,15.3,14.5, 14.90,14.8,14.94,416085,62.16,1306,350012.0,84.12,52
19082022,MOL,EQ, 19-Aug-2022,125.95,126.55,126.95,124.0, 125.00,125.2,125.42,719186,902.01,5699,348264.0,48.42,436
19082022,MOLDTECH,EQ, 19-Aug-2022,88.55,89.5,92.85,89.05, 89.95,89.95,90.75,140551,127.55,2732,60214.0,42.84,54
19082022,MOLDTKPAC,EQ, 19-Aug-2022,993.15,1002.0,1058.0,955.05, 971.90,973.75,1018.3,362079,3687.06,19605,130114.0,35.94,1324
19082022,MOLOWVOL,EQ, 19-Aug-2022,24.56,24.56,25.0,23.83, 24.45,24.25,24.31,5713,1.39,37,5543.0,97.02,1
19082022,MOM100,EQ, 19-Aug-2022,33.42,33.6,33.6,32.73, 32.98,32.78,33.07,168730,55.8,1431,115323.0,68.35,38
19082022,MOM50,EQ, 19-Aug-2022,180.1,181.5,181.5,177.59, 177.59,177.74,178.28,1391,2.48,87,1347.0,96.84,2
19082022,MOMENTUM,EQ, 19-Aug-2022,18.83,19.0,21.6,19.0, 21.60,21.04,19.97,8419,1.68,100,1141.0,13.55,0
19082022,MOMOMENTUM,EQ, 19-Aug-2022,38.43,38.5,39.0,37.7, 38.38,38.07,38.55,63574,24.51,493,47281.0,74.37,18
19082022,MON100,EQ, 19-Aug-2022,104.19,104.62,104.62,103.2, 103.52,103.46,103.82,420566,436.63,4548,304579.0,72.42,316
19082022,MONARCH,EQ, 19-Aug-2022,305.75,307.0,330.0,297.0, 307.35,311.65,312.26,208092,649.79,5148,98241.0,47.21,306
19082022,MONQ50,EQ, 19-Aug-2022,55.28,59.99,59.99,55.2, 55.20,55.23,55.77,6942,3.87,186,5051.0,72.76,2
19082022,MONTECARLO,EQ, 19-Aug-2022,810.2,818.7,871.0,806.45, 826.00,829.0,842.16,443882,3738.2,19327,119950.0,27.02,1010
19082022,MORARJEE,EQ, 19-Aug-2022,19.5,20.55,21.45,19.9, 21.45,21.45,21.09,116245,24.52,643,55108.0,47.41,11
19082022,MOREPENLAB,EQ, 19-Aug-2022,34.95,35.15,35.25,34.35, 34.35,34.45,34.68,1110053,384.98,5022,627649.0,56.54,217
19082022,MOTHERSON,EQ, 19-Aug-2022,131.45,132.1,132.1,127.5, 127.80,128.15,129.37,5402251,6988.73,41220,2577715.0,47.72,3334
19082022,MOTILALOFS,EQ, 19-Aug-2022,775.1,774.7,780.0,765.0, 769.15,770.1,770.83,60851,469.06,5416,44638.0,73.36,344
19082022,MOTOGENFIN,EQ, 19-Aug-2022,27.7,28.45,28.95,28.0, 28.95,28.75,28.44,3712,1.06,93,3317.0,89.36,0
19082022,MPHASIS,EQ, 19-Aug-2022,2411.2,2423.0,2444.9,2372.25, 2378.00,2394.15,2423.93,614666,14899.05,33348,240910.0,39.19,5839
19082022,MPSLTD,EQ, 19-Aug-2022,696.1,704.95,715.8,695.0, 711.00,703.5,701.24,9120,63.95,563,5837.0,64.0,40
19082022,MRF,EQ, 19-Aug-2022,87591.55,87989.0,88361.85,86436.95, 86485.00,86825.9,87379.99,11885,10385.11,7680,3167.0,26.65,2767
19082022,MRO-TEK,EQ, 19-Aug-2022,61.65,61.95,63.5,61.05, 61.35,61.75,61.92,7567,4.69,142,3501.0,46.27,2
19082022,MRPL,EQ, 19-Aug-2022,74.7,74.6,74.65,70.0, 70.30,70.55,72.32,12200806,8823.36,39067,6508615.0,53.35,4707
19082022,MSPL,EQ, 19-Aug-2022,9.5,9.65,9.65,9.3, 9.40,9.35,9.43,317388,29.94,785,260949.0,82.22,24
